[2026-02-09 16:04:41] [INFO    ] [MainProcess] Log file created: ./logs/ocr_run_20260209_160441.log | fname=INIT
[2026-02-09 16:05:09] [INFO    ] [Worker-0] Worker-0 completed (OCR=3.57s, total=3.57s) | fname=0001_1700000354_2025_03.PDF
[2026-02-09 16:05:09] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:05:09] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000356_2025_01.PDF
[2026-02-09 16:05:09] [INFO    ] [Worker-0] Worker-0 starting OCR (0.30 MB) | fname=0001_1700000356_2025_01.PDF
[2026-02-09 16:05:09] [DEBUG   ] [MainProcess] File enqueued successfully (9/20) | fname=0001_1700000448_2025_01.PDF
[2026-02-09 16:05:09] [DEBUG   ] [MainProcess] Putting file 10/20 into queue | fname=0001_1700000449_2025_01.PDF
[2026-02-09 16:05:13] [INFO    ] [Worker-0] Worker-0 OCR completed in 3.43s | fname=0001_1700000356_2025_01.PDF
[2026-02-09 16:05:13] [INFO    ] [Worker-0] Worker-0 extracted 15 lines from 1 page(s) | fname=0001_1700000356_2025_01.PDF
[2026-02-09 16:05:13] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0001_1700000356_2025_01.PDF.txt (0.0001s) | fname=0001_1700000356_2025_01.PDF
[2026-02-09 16:05:13] [INFO    ] [Worker-0] Worker-0 completed (OCR=3.43s, total=3.43s) | fname=0001_1700000356_2025_01.PDF
[2026-02-09 16:05:13] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:05:13] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000356_2025_02.PDF
[2026-02-09 16:05:13] [INFO    ] [Worker-0] Worker-0 starting OCR (0.02 MB) | fname=0001_1700000356_2025_02.PDF
[2026-02-09 16:05:13] [DEBUG   ] [MainProcess] File enqueued successfully (10/20) | fname=0001_1700000449_2025_01.PDF
[2026-02-09 16:05:13] [DEBUG   ] [MainProcess] Putting file 11/20 into queue | fname=0001_1700000450_2025_01.PDF
[2026-02-09 16:05:20] [INFO    ] [Worker-0] Worker-0 OCR completed in 7.54s | fname=0001_1700000356_2025_02.PDF
[2026-02-09 16:05:20] [INFO    ] [Worker-0] Worker-0 extracted 30 lines from 2 page(s) | fname=0001_1700000356_2025_02.PDF
[2026-02-09 16:05:20] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0001_1700000356_2025_02.PDF.txt (0.0001s) | fname=0001_1700000356_2025_02.PDF
[2026-02-09 16:05:20] [INFO    ] [Worker-0] Worker-0 completed (OCR=7.54s, total=7.54s) | fname=0001_1700000356_2025_02.PDF
[2026-02-09 16:05:20] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:05:20] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000445_2025_01.PDF
[2026-02-09 16:05:20] [INFO    ] [Worker-0] Worker-0 starting OCR (0.02 MB) | fname=0001_1700000445_2025_01.PDF
[2026-02-09 16:05:20] [DEBUG   ] [MainProcess] File enqueued successfully (11/20) | fname=0001_1700000450_2025_01.PDF
[2026-02-09 16:05:20] [DEBUG   ] [MainProcess] Putting file 12/20 into queue | fname=0001_1700000451_2025_01.PDF
[2026-02-09 16:05:27] [INFO    ] [Worker-0] Worker-0 OCR completed in 7.10s | fname=0001_1700000445_2025_01.PDF
[2026-02-09 16:05:27] [INFO    ] [Worker-0] Worker-0 extracted 30 lines from 2 page(s) | fname=0001_1700000445_2025_01.PDF
[2026-02-09 16:05:27] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0001_1700000445_2025_01.PDF.txt (0.0001s) | fname=0001_1700000445_2025_01.PDF
[2026-02-09 16:05:27] [INFO    ] [Worker-0] Worker-0 completed (OCR=7.10s, total=7.10s) | fname=0001_1700000445_2025_01.PDF
[2026-02-09 16:05:27] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:05:27] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000446_2025_01.PDF
[2026-02-09 16:05:27] [INFO    ] [Worker-0] Worker-0 starting OCR (0.25 MB) | fname=0001_1700000446_2025_01.PDF
[2026-02-09 16:05:27] [DEBUG   ] [MainProcess] File enqueued successfully (12/20) | fname=0001_1700000451_2025_01.PDF
[2026-02-09 16:05:27] [DEBUG   ] [MainProcess] Putting file 13/20 into queue | fname=0001_1700000452_2025_01.PDF
[2026-02-09 16:05:33] [INFO    ] [Worker-0] Worker-0 OCR completed in 6.19s | fname=0001_1700000446_2025_01.PDF
[2026-02-09 16:05:33] [INFO    ] [Worker-0] Worker-0 extracted 30 lines from 2 page(s) | fname=0001_1700000446_2025_01.PDF
[2026-02-09 16:05:33] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0001_1700000446_2025_01.PDF.txt (0.0001s) | fname=0001_1700000446_2025_01.PDF
[2026-02-09 16:05:33] [INFO    ] [Worker-0] Worker-0 completed (OCR=6.19s, total=6.19s) | fname=0001_1700000446_2025_01.PDF
[2026-02-09 16:05:33] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:05:33] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000447_2025_01.PDF
[2026-02-09 16:05:33] [INFO    ] [Worker-0] Worker-0 starting OCR (0.08 MB) | fname=0001_1700000447_2025_01.PDF
[2026-02-09 16:05:33] [DEBUG   ] [MainProcess] File enqueued successfully (13/20) | fname=0001_1700000452_2025_01.PDF
[2026-02-09 16:05:33] [DEBUG   ] [MainProcess] Putting file 14/20 into queue | fname=0001_1700000454_2025_01.PDF
[2026-02-09 16:05:36] [INFO    ] [Worker-0] Worker-0 OCR completed in 2.76s | fname=0001_1700000447_2025_01.PDF
[2026-02-09 16:05:36] [INFO    ] [Worker-0] Worker-0 extracted 15 lines from 1 page(s) | fname=0001_1700000447_2025_01.PDF
[2026-02-09 16:05:36] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0001_1700000447_2025_01.PDF.txt (0.0001s) | fname=0001_1700000447_2025_01.PDF
[2026-02-09 16:05:36] [INFO    ] [Worker-0] Worker-0 completed (OCR=2.76s, total=2.76s) | fname=0001_1700000447_2025_01.PDF
[2026-02-09 16:05:36] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:05:36] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000448_2025_01.PDF
[2026-02-09 16:05:36] [INFO    ] [Worker-0] Worker-0 starting OCR (0.76 MB) | fname=0001_1700000448_2025_01.PDF
[2026-02-09 16:05:36] [DEBUG   ] [MainProcess] File enqueued successfully (14/20) | fname=0001_1700000454_2025_01.PDF
[2026-02-09 16:05:36] [DEBUG   ] [MainProcess] Putting file 15/20 into queue | fname=0001_1700000455_2025_01.PDF
[2026-02-09 16:05:53] [INFO    ] [Worker-0] Worker-0 OCR completed in 16.83s | fname=0001_1700000448_2025_01.PDF
[2026-02-09 16:05:53] [INFO    ] [Worker-0] Worker-0 extracted 45 lines from 3 page(s) | fname=0001_1700000448_2025_01.PDF
[2026-02-09 16:05:53] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0001_1700000448_2025_01.PDF.txt (0.0001s) | fname=0001_1700000448_2025_01.PDF
[2026-02-09 16:05:53] [INFO    ] [Worker-0] Worker-0 completed (OCR=16.83s, total=16.84s) | fname=0001_1700000448_2025_01.PDF
[2026-02-09 16:05:53] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:05:53] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000449_2025_01.PDF
[2026-02-09 16:05:53] [INFO    ] [Worker-0] Worker-0 starting OCR (0.28 MB) | fname=0001_1700000449_2025_01.PDF
[2026-02-09 16:05:53] [DEBUG   ] [MainProcess] File enqueued successfully (15/20) | fname=0001_1700000455_2025_01.PDF
[2026-02-09 16:05:53] [DEBUG   ] [MainProcess] Putting file 16/20 into queue | fname=0002_1700000000_2025_01.PDF
[2026-02-09 16:06:15] [INFO    ] [Worker-0] Worker-0 OCR completed in 22.36s | fname=0001_1700000449_2025_01.PDF
[2026-02-09 16:06:15] [INFO    ] [Worker-0] Worker-0 extracted 75 lines from 5 page(s) | fname=0001_1700000449_2025_01.PDF
[2026-02-09 16:06:15] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0001_1700000449_2025_01.PDF.txt (0.0001s) | fname=0001_1700000449_2025_01.PDF
[2026-02-09 16:06:15] [INFO    ] [Worker-0] Worker-0 completed (OCR=22.36s, total=22.36s) | fname=0001_1700000449_2025_01.PDF
[2026-02-09 16:06:15] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:06:15] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000450_2025_01.PDF
[2026-02-09 16:06:15] [INFO    ] [Worker-0] Worker-0 starting OCR (0.28 MB) | fname=0001_1700000450_2025_01.PDF
[2026-02-09 16:06:15] [DEBUG   ] [MainProcess] File enqueued successfully (16/20) | fname=0002_1700000000_2025_01.PDF
[2026-02-09 16:06:15] [DEBUG   ] [MainProcess] Putting file 17/20 into queue | fname=0002_1700000095_2025_01.PDF
[2026-02-09 16:06:32] [INFO    ] [Worker-0] Worker-0 OCR completed in 16.48s | fname=0001_1700000450_2025_01.PDF
[2026-02-09 16:06:32] [INFO    ] [Worker-0] Worker-0 extracted 75 lines from 5 page(s) | fname=0001_1700000450_2025_01.PDF
[2026-02-09 16:06:32] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0001_1700000450_2025_01.PDF.txt (0.0001s) | fname=0001_1700000450_2025_01.PDF
[2026-02-09 16:06:32] [INFO    ] [Worker-0] Worker-0 completed (OCR=16.48s, total=16.48s) | fname=0001_1700000450_2025_01.PDF
[2026-02-09 16:06:32] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:06:32] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000451_2025_01.PDF
[2026-02-09 16:06:32] [INFO    ] [Worker-0] Worker-0 starting OCR (0.01 MB) | fname=0001_1700000451_2025_01.PDF
[2026-02-09 16:06:32] [DEBUG   ] [MainProcess] File enqueued successfully (17/20) | fname=0002_1700000095_2025_01.PDF
[2026-02-09 16:06:32] [DEBUG   ] [MainProcess] Putting file 18/20 into queue | fname=0002_1700000096_2025_01.PDF
[2026-02-09 16:06:35] [INFO    ] [Worker-0] Worker-0 OCR completed in 3.38s | fname=0001_1700000451_2025_01.PDF
[2026-02-09 16:06:35] [INFO    ] [Worker-0] Worker-0 extracted 15 lines from 1 page(s) | fname=0001_1700000451_2025_01.PDF
[2026-02-09 16:06:35] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0001_1700000451_2025_01.PDF.txt (0.0001s) | fname=0001_1700000451_2025_01.PDF
[2026-02-09 16:06:35] [INFO    ] [Worker-0] Worker-0 completed (OCR=3.38s, total=3.38s) | fname=0001_1700000451_2025_01.PDF
[2026-02-09 16:06:35] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:06:35] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000452_2025_01.PDF
[2026-02-09 16:06:35] [INFO    ] [Worker-0] Worker-0 starting OCR (0.01 MB) | fname=0001_1700000452_2025_01.PDF
[2026-02-09 16:06:35] [DEBUG   ] [MainProcess] File enqueued successfully (18/20) | fname=0002_1700000096_2025_01.PDF
[2026-02-09 16:06:35] [DEBUG   ] [MainProcess] Putting file 19/20 into queue | fname=0002_1700000097_2025_01.PDF
[2026-02-09 16:06:39] [INFO    ] [Worker-0] Worker-0 OCR completed in 3.38s | fname=0001_1700000452_2025_01.PDF
[2026-02-09 16:06:39] [INFO    ] [Worker-0] Worker-0 extracted 15 lines from 1 page(s) | fname=0001_1700000452_2025_01.PDF
[2026-02-09 16:06:39] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0001_1700000452_2025_01.PDF.txt (0.0001s) | fname=0001_1700000452_2025_01.PDF
[2026-02-09 16:06:39] [INFO    ] [Worker-0] Worker-0 completed (OCR=3.38s, total=3.38s) | fname=0001_1700000452_2025_01.PDF
[2026-02-09 16:06:39] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:06:39] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000454_2025_01.PDF
[2026-02-09 16:06:39] [INFO    ] [Worker-0] Worker-0 starting OCR (0.01 MB) | fname=0001_1700000454_2025_01.PDF
[2026-02-09 16:06:39] [DEBUG   ] [MainProcess] File enqueued successfully (19/20) | fname=0002_1700000097_2025_01.PDF
[2026-02-09 16:06:39] [DEBUG   ] [MainProcess] Putting file 20/20 into queue | fname=0038_1700000012_2025_01.PDF
[2026-02-09 16:06:43] [INFO    ] [Worker-0] Worker-0 OCR completed in 4.08s | fname=0001_1700000454_2025_01.PDF
[2026-02-09 16:06:43] [INFO    ] [Worker-0] Worker-0 extracted 15 lines from 1 page(s) | fname=0001_1700000454_2025_01.PDF
[2026-02-09 16:06:43] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0001_1700000454_2025_01.PDF.txt (0.0001s) | fname=0001_1700000454_2025_01.PDF
[2026-02-09 16:06:43] [INFO    ] [Worker-0] Worker-0 completed (OCR=4.08s, total=4.08s) | fname=0001_1700000454_2025_01.PDF
[2026-02-09 16:06:43] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:06:43] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0001_1700000455_2025_01.PDF
[2026-02-09 16:06:43] [INFO    ] [Worker-0] Worker-0 starting OCR (0.25 MB) | fname=0001_1700000455_2025_01.PDF
[2026-02-09 16:06:43] [DEBUG   ] [MainProcess] File enqueued successfully (20/20) | fname=0038_1700000012_2025_01.PDF
[2026-02-09 16:06:43] [INFO    ] [MainProcess] All 20 files enqueued in 121.894s | fname=ENQUEUE
[2026-02-09 16:06:43] [INFO    ] [MainProcess] Sending 1 sentinel(s) to shut down workers | fname=SHUTDOWN
[2026-02-09 16:06:56] [INFO    ] [Worker-0] Worker-0 OCR completed in 13.63s | fname=0001_1700000455_2025_01.PDF
[2026-02-09 16:06:56] [INFO    ] [Worker-0] Worker-0 extracted 30 lines from 2 page(s) | fname=0001_1700000455_2025_01.PDF
[2026-02-09 16:06:56] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0001_1700000455_2025_01.PDF.txt (0.0001s) | fname=0001_1700000455_2025_01.PDF
[2026-02-09 16:06:56] [INFO    ] [Worker-0] Worker-0 completed (OCR=13.63s, total=13.63s) | fname=0001_1700000455_2025_01.PDF
[2026-02-09 16:06:56] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:06:56] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0002_1700000000_2025_01.PDF
[2026-02-09 16:06:56] [INFO    ] [Worker-0] Worker-0 starting OCR (0.04 MB) | fname=0002_1700000000_2025_01.PDF
[2026-02-09 16:06:56] [DEBUG   ] [MainProcess] All sentinels sent | fname=SHUTDOWN
[2026-02-09 16:06:56] [INFO    ] [MainProcess] Waiting for workers to finish... | fname=SHUTDOWN
[2026-02-09 16:06:58] [INFO    ] [Worker-0] Worker-0 OCR completed in 1.61s | fname=0002_1700000000_2025_01.PDF
[2026-02-09 16:06:58] [INFO    ] [Worker-0] Worker-0 extracted 15 lines from 1 page(s) | fname=0002_1700000000_2025_01.PDF
[2026-02-09 16:06:58] [INFO    ] [Worker-0] Worker-0 output written to ./ocr_output/0002_1700000000_2025_01.PDF.txt (0.0002s) | fname=0002_1700000000_2025_01.PDF
[2026-02-09 16:06:58] [INFO    ] [Worker-0] Worker-0 completed (OCR=1.61s, total=1.61s) | fname=0002_1700000000_2025_01.PDF
[2026-02-09 16:06:58] [DEBUG   ] [Worker-0] Worker-0 waiting for next task from queue | fname=QUEUE_WAIT
[2026-02-09 16:06:58] [INFO    ] [Worker-0] Worker-0 picked up task | fname=0002_1700000095_2025_01.PDF
[2026-02-09 16:06:58] [INFO    ] [Worker-0] Worker-0 starting OCR (0.22 MB) | fname=0002_1700000095_2025_01.PDF
